"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3"
"0",-0.83303990146318,"8","couple","28","9",1.92444461054327,0.0226592339106103,-1.94119022095924
"0",-0.410562259031756,"8","couple","25","9",-1.39830452407038,0.999677189196429,-0.0819099492939826
"0",0.103579398642016,"4","male","45","6",NA,NA,NA
"0",-1.56306640081115,"4","female","0","4",0.995098484545978,-0.561682011628261,0.320323346887813
"0",-1.22217684319133,"8","male","34","9",0.416412871518805,0.820112916939196,-0.627147339926837
"0",0.151082653339576,"4","couple","17","2",-0.902330082591232,-0.421735956366707,0.998325181179534
"0",-1.38575722728305,"7","couple","42","7",-0.048341835645365,0.292087613002661,0.323550249363154
"0",1.34070165860683,"4","couple","17","8",0.582096087094342,-1.1180906081926,0.806757872921403
"0",-0.504524655847662,"7","male","48","8",-2.39784481569507,1.74217593048409,-2.37521101495863
"0",-1.4852488081923,"7","couple","6","9",0.0743659748622429,1.37818133148611,-1.96316380538683
"0",0.25794035795989,"5","male","18","9",0.465089077137618,-0.0682379773755387,0.355661838303112
"0",0.86231964342649,"7","female","10","1",-0.98605815981922,-0.480941620378242,1.03688619393941
"0",-0.151404750471006,"5","female","0","6",0.805145186684547,-0.248612112046721,0.266044694728902
"0",-0.753495128433347,"5","female","4","6",0.329866126739473,0.578316953637174,-0.184263715769655
"0",-0.777653172793373,"3","male","15","7",0.0497549374078854,-0.617880058470677,0.844296205952517
"0",-0.441421286996289,"7","female","13","8",-1.74137865123603,-2.09407786532922,1.48769735903897
"0",-1.09138425137815,"7","male","20","4",1.09687171707599,0.082957946821296,-0.271737196071543
"0",0.928381453451674,"7","couple","39","9",-0.338075539604181,0.424444618952276,0.316602767046347
"0",0.794126443380903,"3","male","10","6",0.807485935232961,-1.35088525744092,0.758026665256353
"0",-1.26763678610712,"5","female","42","4",0.733450524252442,-1.06517747460457,0.710986962633021
"0",-1.82528961821043,"4","female","29","2",2.56608971313969,-3.34860848269177,-1.37472412290557
"0",-1.45993346521392,"5","male","0","9",-1.46754726929792,1.74633084708753,-3.24794244090106
"0",-0.636680553656914,"6","couple","34","8",0.526162335198501,-0.0342443342044591,0.295060336871014
"0",-0.0978878192461088,"7","couple","55","8",1.26419512283344,-0.436775648882417,0.0053869641811904
"0",0.895608612885931,"7","couple","0","6",-0.536178168937861,-0.697149987489789,1.03950577181688
"0",-1.61658333203605,"3","male","42","3",1.04784746280306,-1.70162508664337,0.699424465626953
"0",1.34070165860683,"2","female","36","5",-1.75808790555874,-0.67095150676604,1.18605108821403
"0",0.51021623524357,"4","male","34","5",-1.12907654156044,1.19225135079226,-0.471342175599113
"0",0.949951088301614,"7","male","6","5",-0.976986704502619,1.30877941956101,-0.782502987344614
"0",0.536475030981938,"4","male","12","2",-0.137563163702596,-3.21074991670628,1.33045209207204
"0",-0.488571328246016,"8","couple","26","9",0.354324078646845,-0.0402542437056681,0.395786320890976
"0",-1.00847927754637,"4","male","6","7",-0.61892182395562,-0.289993020742813,0.882610708497131
"0",0.387839603613271,"4","male","36","4",-0.184149750039755,-1.33724353506276,1.14519989401316
"0",0.373794330186893,"5","female","13","9",0.989651102942031,0.0169471855069793,-0.0970780016824426
"0",-0.187850582184439,"7","male","17","9",2.56644602703546,-1.31735601128994,-3.30393015366906
"0",-0.56956996867911,"7","couple","21","8",0.411179477257329,-2.03449900626172,1.08004780707825
"0",-0.320599496093426,"5","female","48","4",-2.39816810846561,1.37762585828807,-0.708209532958445
"0",0.309409478499278,"8","couple","48","9",-2.39786194232014,0.606507722826493,0.452084696375798
"0",-1.95693095762531,"7","female","48","6",-0.145838565584016,0.483751595504747,0.184082006100221
"0",-0.851829410724237,"7","male","53","8",-1.64246715338038,0.708010318008462,0.315549941698919
"0",1.3935495580573,"6","couple","36","8",1.65646413726107,-1.45484440092465,0.101833453710739
"0",1.14457908547162,"5","female","20","6",-2.39787283842627,-2.22278032414982,1.51610477966076
"0",0.287504558396253,"6","couple","48","9",-1.21413719830021,1.29625004168177,-0.672110446904354
"0",0.960653925717379,"8","male","0","1",2.76009631158608,-3.35005839713747,-3.30616314540095
"0",-0.115576674551738,"7","male","8","9",-0.317402986038809,-0.221744932475582,0.771253698375508
"0",-1.24478460814659,"8","female","12","9",-0.774175743099099,1.00897886133641,-0.251369476270006
"0",-1.62745125249877,"7","female","12","8",-0.546111859065151,-0.883203771955738,1.10564488016901
"0",0.287504558396253,"5","male","26","3",-2.39671847737505,-3.34734642163636,1.56431035110661
"0",-0.636680553656914,"7","couple","6","9",-0.915944786692786,1.15908804508959,-0.471800932979621
"0",-1.36159918292303,"6","male","39","1",2.28267572995635,-1.60777514072871,-0.927872496676591
"0",-1.00847927754637,"6","male","42","8",1.61400523788945,-0.966056364597266,-0.0614439243298848
"0",-1.54203333300906,"4","male","25","9",-0.458911434945067,-2.05170942878158,1.33221104791395
"0",0.197541795457923,"4","male","8","9",-1.09421512079364,-1.80933522004825,1.39959273949626
"0",1.05461632253329,"5","couple","13","9",0.93821144339111,0.0295336264053873,-0.0616378459284157
"0",-0.504524655847662,"5","couple","2","2",-1.8864868937257,1.21644934048415,-0.382452919790014
"0",-1.09138425137815,"3","female","0","5",0.374754657355625,-1.49384153096955,0.998269072554484
"0",1.56875798020706,"4","female","42","4",-2.37133643477082,-3.32211071733063,1.56425409925462
"0",-0.909221330886996,"8","couple","26","9",-0.232502053935673,1.1028994076021,-0.684903657802133
"0",-1.81534227809483,"4","couple","39","5",1.58132564995692,-3.3499107818149,0.450893991889745
"0",-0.420798627092512,"3","male","6","9",-1.63434509564928,0.222475517001896,0.731592233119662
"0",0.021955131225446,"6","male","15","9",-1.22352166583059,-0.88327073815756,1.21192904208638
"0",0.94457927887022,"5","couple","36","6",0.479375257727389,-0.390790321859975,0.550773030884639
"0",-0.536797128113367,"7","couple","18","9",-2.39889230360908,1.77973696310895,-3.30564030113065
"0",1.34070165860683,"8","male","22","9",-1.60369690015312,-2.40214514845871,1.50824131160605
"0",1.05461632253329,"4","female","10","2",-0.00577096037361114,0.147833512949471,0.424071006679022
"0",0.384337024727954,"7","female","8","9",-0.626137137867881,-0.453828386938768,0.960715529737831
"0",-0.981551450033579,"8","male","34","9",0.498902794117447,-0.741236255544803,0.709503367629901
"0",0.103579398642016,"8","male","17","9",0.790326578655712,-1.14805317496153,0.706810712688891
"0",0.711683453131695,"7","male","17","9",NA,NA,NA
"0",-0.441421286996289,"7","female","34","8",-0.0503514623051129,-1.12438514432701,1.05270415761077
"0",0.0549840199864799,"5","male","48","6",-1.20358753009657,1.63664098911809,-1.9605824861503
"0",1.10007626544908,"4","male","12","3",-2.39512269690607,0.604110612298325,0.454354825026241
"0",-1.12547863363973,"5","male","4","9",-0.299578926832036,0.405530947249765,0.320405605030654
"0",-0.944419651780411,"8","male","41","9",-0.376040310847724,1.2990489470813,-1.08792560864635
"0",-0.56956996867911,"8","female","37","1",-1.17257886264325,1.44489636647218,-1.0953880852694
"0",0.992441079217632,"5","male","0","7",-2.39743325868212,1.72883764292079,-2.23465130562255
"0",0.817102820399819,"4","female","34","6",-0.942710214043547,1.29761626534749,-0.768015659888867
"0",-0.928703550583104,"3","female","6","4",-1.61296319672701,1.23267204307469,-0.447886427282901
"0",-2.03474855024415,"5","couple","48","6",-0.342721685376517,-0.0361313371693959,0.670373560017296
"0",0.00524511635112664,"7","female","27","9",-0.296826798212155,-1.18386221341184,1.13606052375671
"0",-0.281812979000346,"8","male","42","8",-2.39889230360908,1.77973696310895,-3.30564030113065
"0",-1.19980831833293,"7","couple","9","9",-0.816856307512277,1.45242120162473,-1.30040980051536
"0",-1.09138425137815,"7","male","32","6",-0.428566698625471,-0.77451405780533,1.04308178787101
"0",0.828498027908128,"7","female","22","7",0.0487720487228811,-0.721775588638521,0.886787736982131
"0",-1.17767402316879,"4","male","0","6",-0.152897951953116,-1.48479899425632,1.16947926367051
"0",1.14457908547162,"4","female","12","4",-0.383591750412367,0.24877092350209,0.482351156578806
"0",1.11501488503525,"5","female","0","3",1.49228016343952,-0.71684584823267,-0.0584359972550953
"0",1.34070165860683,"4","male","0","3",-0.733612267093851,-1.13065364882987,1.2130652427804
"0",1.28649853816193,"7","couple","6","5",-0.40310734886934,-2.98385723960252,1.38662999089482
"0",0.119532726243662,"8","male","36","8",0.585639093121332,-0.88386214278172,0.723480023238475
"0",-0.0285764991672358,"5","female","39","9",NA,NA,NA
"0",-0.20631188620089,"7","couple","51","9",0.0720618882440091,-0.0516026011815942,0.534675471161315
"0",1.34070165860683,"7","male","36","3",-2.39737338675241,1.77973629242935,-3.3042064829054
"0",-0.741518859151926,"7","couple","37","9",-1.96328296219982,-0.0999631012543782,0.947316885819413
"0",-0.795954636674118,"5","couple","8","9",0.238251697455632,-0.458864946953975,0.699053898021819
"0",1.24491413068863,"8","couple","6","6",-0.732814106382822,0.132880824518581,0.660364198622632
"0",0.971302844328094,"7","male","6","9",0.424165958429866,0.888142946474909,-0.768457582108768
"0",0.151082653339576,"4","couple","0","5",1.68023181457833,-1.63012996364616,0.131848781644409
"0",1.25886669536415,"3","male","42","3",-1.0602418788751,0.785615626228353,0.138641300215882
"0",-0.441421286996289,"4","female","42","8",-0.507196525854122,0.399295817817036,0.394478799653223
"0",0.359655107745026,"8","male","34","9",-1.26185822828269,-0.431963809420834,1.05258113606762
"0",0.151082653339576,"4","couple","1","8",2.16797252107055,-2.04889993984079,-0.479870923746678
"0",0.928381453451674,"6","couple","48","9",1.26739315586651,-0.311634949170691,-0.0914606990076236
"0",1.05461632253329,"5","female","29","6",0.535198385983132,0.51644854369196,-0.257215860230973
"0",-1.17767402316879,"7","male","4","3",0.758213032319129,0.219162702931136,-0.0927425633321637
"0",-0.425935460419139,"5","female","0","8",0.155587195499825,0.759792080180191,-0.319705352375888
"0",-0.0978878192461088,"6","male","15","9",-0.892114272022008,1.67355441706512,-2.79807164323641
"0",1.34070165860683,"8","female","36","5",1.55876440808298,-0.271351576911672,-0.501292748481326
"0",0.575261548075018,"3","male","41","3",1.02599589858614,-0.63953630838418,0.33917721713135
"0",-0.777653172793373,"6","female","6","6",-1.25527623644498,1.0789200662741,-0.233802153361186
"0",-1.45993346521392,"3","male","0","8",0.184815779360178,-0.115538999651857,0.528219177796162
"0",-1.4852488081923,"7","couple","55","7",0.459686706302398,-0.320582540700309,0.521358993434509
"0",-0.380147261291236,"2","female","16","5",0.729556526270717,-1.36122869866154,0.803178799263877
"0",0.776728765963143,"7","couple","20","5",-0.0634253453802981,-1.38745670927346,1.12340280072173
"0",0.794126443380903,"7","male","6","9",-0.706589358637252,1.44289146909381,-1.33767970768652
"0",1.44510835493778,"4","female","23","1",-1.52880567310276,0.567743982982109,0.44352525733524
"0",0.845476479619896,"7","couple","51","9",-0.521222402581779,-0.679514873823548,1.02967873876922
"0",-1.69948830586783,"4","couple","36","8",-0.639447806863032,-0.260056510784427,0.872049815788834
"0",-2.24283175435842,"4","couple","12","5",0.361464594219752,-2.68203675353461,1.16063588826609
"0",-1.17767402316879,"5","male","0","5",0.872976722859478,-1.53915436825901,0.769347480813873
"0",-0.659532731617441,"4","female","32","6",-1.8710765454734,1.72226083719142,-2.27151036210245
"0",-1.67149046776593,"4","female","39","2",-2.39737338675241,1.77973629242935,-3.3042064829054
"0",0.782543916463226,"8","female","36","8",-0.567810896705744,-0.932422837136694,1.12559634803459
"0",1.05461632253329,"4","female","36","3",0.430523668291004,-0.633398013552879,0.695508018037605
"0",-0.416698129446522,"7","female","34","8",-0.0920735173182424,-0.188991388651098,0.681696206573249
"0",0.151082653339576,"7","male","13","9",1.13309612918904,-0.449829816953945,0.13913860435381
"0",-0.814415940690568,"7","couple","13","9",-2.39704054676786,0.00432232706606953,0.898131316312687
"0",-2.29199224620369,"7","female","48","6",-0.744081253337954,-0.815996532761027,1.12206528247617
"0",-0.902766956792413,"6","male","6","7",-0.371818126810644,0.682386056819523,0.0568448020319492
"0",0.0549840199864799,"7","male","36","9",1.21452816048146,0.71665238593708,-1.63026251928877
"0",-1.09138425137815,"8","female","34","9",1.30922192872925,0.847447590070083,-3.26077236451471
"0",0.928381453451674,"8","couple","55","9",-0.151137159843697,-0.902274795092235,1.01448366533308
"0",-1.03575457047847,"8","female","37","9",0.26265133319136,1.4097028052027,-3.15383071965101
"0",1.34070165860683,"8","couple","26","7",-1.99330301192479,1.72542662099732,-2.2600700898806
"0",0.976607253319025,"5","couple","21","7",-1.05693503591252,1.33611111623301,-0.822350967258846
"0",-0.928703550583104,"2","male","6","1",-0.222333941667683,0.11594402254022,0.529700600113887
"0",-1.09138425137815,"8","female","51","4",-2.39999540221802,1.77973725688658,-3.30668159768539
"0",-0.705991873735787,"6","male","37","8",0.264384276426919,0.956704740065084,-0.757827673746519
"0",0.415653240079074,"5","couple","2","6",0.912283645176361,-0.0596395147889594,0.0399744671060095
"0",-0.47273750234741,"6","couple","0","9",0.492366347804634,1.20041077376327,-1.85355683663922
"0",0.94457927887022,"8","couple","42","7",0.783681867651527,-0.185964053002261,0.237521740183
"0",0.536475030981938,"6","male","21","9",-0.156006209290422,0.138251326700813,0.489854806460367
"0",0.650762640874474,"5","couple","37","9",-1.32428202139984,-0.305856001675187,1.00328554393449
"0",0.851105792863394,"5","male","39","9",-2.3961667034877,-1.01165911355369,1.30774745129333
"0",0.723659722413116,"7","couple","19","9",-0.257046293555443,0.347848739028323,0.356924812981914
"0",-1.45993346521392,"5","female","39","2",0.379485117465705,-0.802992730970157,0.789512642839571
"0",-2.25746022709147,"5","female","42","9",-0.695329483048135,1.43295896492286,-1.30774360846936
"0",1.48296857671646,"8","couple","15","5",0.823177431744881,-0.629448159711166,0.47658664721404
"0",0.302133031129307,"6","male","39","9",1.49960060206813,-0.95835149273934,0.0683162035134026
"0",1.11501488503525,"4","couple","6","3",-1.50819502651775,-1.04596490005601,1.28492404324006
"0",1.11501488503525,"4","female","36","5",-0.613909317503626,0.762862991936345,0.0458042576861487
"0",-0.909221330886996,"7","male","12","9",-1.54708214322399,1.24179679674818,-0.477199110606053
"0",-1.17767402316879,"4","male","34","7",-2.39573820318687,1.28185723924032,-0.489920410889424
"0",-1.38575722728305,"7","couple","42","9",1.22338320048511,0.610957239746427,-1.32992053176351
"0",-0.777653172793373,"6","female","39","6",-0.551942606021124,-0.893232492950002,1.11006200932779
"0",0.456699304018673,"4","male","42","8",-0.246939341227743,-0.0709684843195651,0.662716691784578
"0",1.0392431211459,"7","couple","12","6",-0.108468474288099,-2.40781082263503,1.2874171632801
"0",0.415653240079074,"4","couple","34","8",1.39657577506827,-1.21679628257794,0.286195233102525
"0",1.11501488503525,"5","couple","36","8",1.42363968986025,-0.458387172483749,-0.154673972688356
"0",-1.26763678610712,"5","male","49","1",-2.39064043344889,1.06047102910117,-0.0940484893105346
"0",0.86231964342649,"5","male","12","8",-0.86913740170685,-1.05043713915383,1.21370265508964
"0",0.828498027908128,"4","female","36","3",1.28957230858164,-3.24741100407801,0.693275602896398
"0",-1.00847927754637,"8","couple","24","9",0.190859835264354,1.12431319464336,-1.09593436213942
"0",-1.17767402316879,"4","female","0","7",1.40626195234023,-1.77350915422636,0.445222514062813
"0",0.723659722413116,"3","male","0","5",0.235290335450583,0.726709952675323,-0.324837935265968
"0",0.309409478499278,"7","couple","0","6",0.14351028266024,-0.0369621205926664,0.494427230435325
"0",1.56875798020706,"4","couple","0","5",-0.192673448764605,-0.692869289382842,0.951701788838764
"0",1.02375729456875,"6","female","0","6",1.06860591382143,-1.12248254232611,0.520394126724511
"0",1.25886669536415,"5","female","45","5",0.348247106099074,1.30473849313074,-2.12461614944908
"0",1.00815718041494,"4","couple","4","4",0.797820715526908,-0.698852965706828,0.526184032120357
"0",0.0915348881417661,"7","couple","36","7",1.48267428438211,-1.00968315610097,0.111766801082656
"0",-0.777653172793373,"7","female","12","8",0.597484296190869,0.293494156056308,-0.0438834711751978
"0",1.15920755820467,"6","couple","6","7",0.623910564828421,-1.89499129496343,0.968789676454783
"0",-1.4852488081923,"3","female","42","4",1.89856407856722,0.211809800373217,-2.74353399409345
"0",0.287504558396253,"4","female","12","5",0.860598280859306,0.944665662025665,-1.56713566385763
"0",1.14457908547162,"4","female","12","3",-0.511753628558506,-0.416030822288937,0.918417809924183
"0",-1.84532584285628,"7","couple","6","8",0.281665823472081,0.52287975913478,-0.0832411158961001
"0",-2.00197570967841,"3","female","36","5",0.348377096246375,-1.88876318097994,1.08282519728002
"0",-0.895414581123663,"3","male","6","9",-0.0306034736957414,0.850231833833208,-0.341324693153052
"0",0.895608612885931,"8","couple","6","9",-0.000461029186163719,1.21018128588235,-1.14744798848489
"0",1.1298486713398,"5","couple","42","5",0.405278270550814,-0.416520562810601,0.601828213654129
"0",0.243001738373715,"8","male","48","9",-1.03400954728797,1.16560033306435,-0.446517706398478
"0",0.705669776604358,"5","couple","41","9",1.24820602639205,0.423427280025792,-0.959038538110318
"0",0.394827397988988,"8","couple","6","9",-0.909506015257258,0.665907970856523,0.241190210015287
"0",1.56875798020706,"5","couple","41","7",-0.318473501971744,0.680751500977873,0.0374010721547026
"0",1.36729076231893,"4","male","8","3",-1.29570334388823,1.34287315454494,-0.762469158706417
"0",1.05461632253329,"4","couple","42","6",-0.905890209303642,-1.06492925235666,1.22323093673708
"0",0.0875047517948552,"7","male","15","7",2.06615126778868,-2.34077715199812,-0.226049209130952
"0",1.06987852510878,"5","couple","1","9",0.0568966097515905,-1.53134309481829,1.11844881292542
"0",-1.17767402316879,"4","female","55","9",0.508547932001536,0.589276596634412,-0.334513697903775
"0",0.0875047517948552,"5","male","0","8",0.479223394224692,1.20585293539188,-1.85167660631043
"0",-0.536797128113367,"8","couple","55","9",-2.20999355769029,1.72038521991188,-2.16796024348732
"0",0.613349170840806,"8","male","25","5",-2.01689396660986,-0.433731351563447,1.10662507272241
"0",1.11501488503525,"4","couple","6","3",0.980235657096716,-1.35650942020565,0.655996703621583
"0",0.735568519396987,"5","female","48","9",-1.68965916100584,-1.67360753418897,1.42899565974908
"0",0.741497852523626,"5","couple","45","6",2.08675548352209,-0.0515405159194032,-3.17246259115288
"0",0.197541795457923,"5","couple","0","9",0.111562951201657,-1.03677870648424,0.974746181438534
"0",-1.53680760507278,"4","male","21","8",1.54703777007673,-0.383114701167158,-0.377582575057906
"0",0.828498027908128,"6","male","48","9",0.538449668968883,-0.896325000909655,0.751616914323451
"0",-0.928703550583104,"5","couple","6","9",-1.6138090719086,0.449045157388095,0.55719010089554
"0",0.828498027908128,"7","male","42","9",-1.01064360299442,0.865299568497443,0.0269558440678251
"0",-1.15576910306576,"4","male","48","6",-0.491069151203605,-0.247171346999028,0.831055855605531
"0",0.0794213542819901,"7","couple","34","8",0.307060068792362,0.114782558993358,0.303006124538815
"0",0.776728765963143,"7","couple","53","9",0.257297491582424,-0.0839628076171575,0.474253652975895
"0",0.613349170840806,"7","couple","47","6",-0.846824771297756,-1.41806449036437,1.29833457527822
"0",-1.00847927754637,"8","male","55","8",-0.218409767715287,-0.630430266583607,0.934496449484514
"0",0.632138680101862,"6","couple","22","9",-0.510137338573687,-0.165556185211538,0.791954898096274
"0",0.879029658300809,"7","couple","0","9",0.718275812290706,0.108711766252467,0.0467648271715685
"0",0.741497852523626,"7","couple","48","9",0.000573322469590935,1.2144317012509,-1.16158721127379
"0",-0.705991873735787,"4","female","22","9",-2.39966919988579,1.70738376212509,-2.04832302106318
"0",1.20249519804218,"7","couple","0","8",0.450694618600254,0.00858736975139896,0.307020330875742
"0",-1.29849581407165,"8","female","53","9",NA,NA,NA
"0",-2.39388213214815,"6","male","0","8",0.176982940862703,0.316889219480727,0.195212534112953
"0",1.56875798020706,"7","male","41","3",-1.71490758039694,-2.61875569187324,1.52859999783428
"0",-1.17767402316879,"5","female","55","9",1.4284207470173,-0.0630288152231725,-0.53002297135402
"0",-1.64935617260179,"8","male","0","9",1.25193517461053,0.36694500322268,-0.862852669460971
"0",1.48296857671646,"7","female","22","6",1.10697270673736,-1.26539063809188,0.541823207466166
"0",1.23086885726226,"4","male","6","4",NA,NA,NA
"0",-0.777653172793373,"5","female","6","6",1.12218461886412,0.454192759677498,-0.81009952231212
"0",-0.777653172793373,"7","couple","53","9",-2.39663668632067,-0.617978608682762,1.18404907554718
"0",-0.0629480836944608,"4","male","22","8",1.16259446433944,0.166043324766292,-0.443180679054178
"0",-1.69385899262433,"5","female","17","5",1.13665858253103,0.627279885113752,-1.19076653631376
"0",0.759186707829254,"5","couple","4","5",1.53264190619483,-2.12567849140341,0.40124689463135
"0",-0.734365532955864,"4","female","6","8",-0.590787537816696,-0.0473176021932019,0.743338867817647
"0",0.243001738373715,"8","female","36","5",-0.287721644959058,-1.59344380608832,1.22497636225616
"0",-2.03474855024415,"4","female","51","4",2.61003736724218,-2.06979091684175,-1.99118051346287
"0",-1.09138425137815,"8","female","55","9",1.28389911624963,-0.266168513501388,-0.146524413340934
"0",0.555957250678046,"4","couple","9","5",-0.0267882573640632,0.760578897614209,-0.208225321968246
"0",0.415653240079074,"8","male","17","9",-0.932756943561631,-2.00666595669884,1.4057171795882
"0",0.373794330186893,"4","female","0","6",0.620451263680018,0.17407351819257,0.0581061301929951
"0",-0.851829410724237,"6","couple","0","9",-0.966467417298795,0.201155498626313,0.660015613523232
"0",0.0549840199864799,"8","male","6","4",-1.21560121843843,0.873151129243723,0.0608268063948987
"0",1.17373549081196,"5","male","42","6",-0.00458462049360063,1.12035640799605,-0.895762155624585
"0",1.02375729456875,"6","female","19","5",-0.509670119923689,-0.7738888408769,1.06126187065353
"0",-0.609580107151448,"4","male","4","8",0.913452366238008,-0.185833647745661,0.139566396803223
"0",0.103579398642016,"5","male","6","6",-0.589935099255929,-0.0660135876075312,0.754303418609058
"0",0.650762640874474,"3","male","26","3",-1.14105773186352,-0.97666969870351,1.23008924986787
"0",-0.741518859151926,"4","couple","6","5",0.146459336211747,-0.575613197437249,0.790536925058735
"0",0.151082653339576,"6","female","41","8",-0.102902712420405,-0.519191817538363,0.852669096181837
"0",-1.51087101128209,"4","female","0","2",-0.648949213640776,0.00365644773933269,0.725783096519516
"0",1.34070165860683,"4","couple","21","5",1.44791829821403,-1.43694655299754,0.314862710330609
"0",-1.5281266652595,"6","female","2","9",-0.893007905893063,-0.982902275482303,1.19831451063744
"0",-1.17767402316879,"5","couple","6","5",-0.778489408016354,1.23025614621128,-0.675569565716675
"0",-1.20723822360515,"8","female","21","9",0.349983809901702,0.176048590354058,0.228375835587061
"0",0.992441079217632,"4","couple","48","3",0.812112678923507,-2.07175366420194,0.903131110501055
"0",0.828498027908128,"2","female","0","3",-0.0395550121894747,-1.37407744811938,1.11336774913658
"0",0.287504558396253,"4","couple","34","4",2.02929465196942,-1.11593935606652,-0.632095800338622
"0",0.794126443380903,"5","female","6","5",-0.429700522239894,-0.448520564233477,0.91336477565455
"0",1.31377383109404,"3","female","37","7",-0.829889340436105,-0.563397250388178,1.04530875260304
"0",1.0392431211459,"5","couple","12","3",0.252254109438518,-1.79052522782529,1.10194659046373
"0",0.415653240079074,"5","couple","2","9",1.06885945075017,-1.07023806262318,0.500923987706543
"0",0.220393973418449,"5","couple","20","9",-1.26624493312821,1.59744367657398,-1.68132770285558
"0",-0.441421286996289,"4","male","39","7",-2.39699595715674,1.37713280496101,-0.706986851504769
"0",0.135366552142269,"3","male","22","8",-1.24394993350409,0.164067925261212,0.729391896882597
"0",1.17373549081196,"8","couple","49","9",-0.587271244045709,-1.02743414499284,1.15772995232588
"0",1.36729076231893,"4","male","0","5",-1.83642942961799,1.03208703481599,-0.0747375025740206
"0",0.613349170840806,"7","couple","36","9",-0.97818329017482,0.796059336348545,0.107391259190966
"0",-1.78577807765847,"4","female","51","7",-0.43890539430048,0.0587289801966256,0.636757682292109
"0",0.960653925717379,"5","female","6","4",0.474406919577417,-0.635053004179051,0.675228624057825
"0",-0.705991873735787,"6","couple","21","9",0.0881073966824882,-0.427999840035161,0.743741613356721
"0",-1.04952534148597,"5","male","6","9",0.346616836354685,0.0904113419206873,0.301315658465192
"0",-0.56956996867911,"8","couple","51","9",-0.137556726903738,0.00358679010019283,0.578204524079134
"0",1.20249519804218,"8","male","4","1",0.119249236488532,0.478919633793616,0.0619203973490721
"0",0.613349170840806,"4","couple","26","8",1.33600127170136,0.696360737520967,-1.94941164788911
"0",1.56875798020706,"3","female","25","3",0.940830552261408,-0.144551097507697,0.0854281259460434
"0",0.650762640874474,"7","couple","6","9",-0.866550094344798,1.27416870270422,-0.741490574388195
"0",-0.723680729041416,"3","couple","6","4",0.365952255478184,0.358211216791178,0.0467720551177409
"0",-1.38090348032,"5","female","0","9",-0.684779151629107,0.791137030750344,0.0330200254735911
"0",-1.17767402316879,"7","male","48","8",-0.697688844960103,1.19325669241106,-0.628419621095222
"0",-0.262683383522862,"5","male","6","7",0.258620356109215,0.279273691954597,0.186807413011179
"0",1.20249519804218,"5","couple","12","5",-0.216613176628942,0.727462492205128,-0.0656863698775161
"0",1.05461632253329,"5","female","48","8",0.963771099584275,0.144394693992744,-0.199837213616217
"0",1.3935495580573,"5","female","34","4",2.22351019145491,-2.69523160986866,-0.457173932329475
"0",0.103579398642016,"4","male","0","3",1.01829660137608,-0.535855333149737,0.28775838190348
"0",-0.741518859151926,"8","male","39","8",0.184918405453943,-0.713674294043299,0.834058467332213
"0",-2.08826548146905,"6","male","13","6",1.83982472617523,-0.926876099487002,-0.408323568222528
"0",-1.11975791059822,"8","male","36","9",0.647044435219418,0.580860379743337,-0.445394381035775
"0",-0.814415940690568,"5","female","4","6",0.180608841544463,0.633856307581169,-0.158433937212476
"0",0.243001738373715,"4","male","26","5",1.35742360660413,-0.313850379211217,-0.190988213117937
"0",1.14457908547162,"4","couple","36","6",-0.935854471435181,-0.457541244460537,1.01924703559401
"0",-2.10185913522196,"4","male","6","9",-0.479338311075355,1.02634144792921,-0.39870673022468
"0",1.31377383109404,"7","couple","12","5",-0.390843235707116,-0.754357977861537,1.02692317488156
"0",-0.952321739015374,"5","female","22","8",0.0365410836790669,-1.22549699255622,1.05341103218581
"0",-2.05370657753246,"5","female","1","7",-0.971363888690815,1.12837470462879,-0.394924522749338
"0",-1.54203333300906,"4","male","25","9",0.37451959541991,-1.51550075431389,1.00315270442891
"0",0.496963490429979,"6","female","12","5",-0.63649720470664,-1.46233137278686,1.27241136462013
"0",0.613349170840806,"8","couple","25","9",-0.310807370889804,1.57714275182007,-3.30026105873106
"0",-1.26763678610712,"5","female","26","6",0.609798168843937,0.0910577607470312,0.140434376603114
"0",0.723659722413116,"7","female","36","6",-2.39949827690342,1.58714884987953,-1.37598577523277
"0",1.45780392387348,"7","couple","6","7",-1.79116614543363,1.19538879047989,-0.352209095474427
"0",-0.56956996867911,"5","male","0","8",-1.32146637734665,1.72632040621717,-2.86714521099444
"0",-0.928703550583104,"5","male","6","7",-0.593818123777429,-0.346687679325555,0.904699466450728
"0",0.828498027908128,"7","couple","36","9",0.375154697586988,0.79434205393828,-0.543627461803109
"0",1.56875798020706,"7","female","6","5",-0.691323524445022,1.65316876640655,-3.29456002593844
"0",0.976607253319025,"7","couple","39","3",0.0580182554094902,1.40556141977236,-2.11436237066318
"0",0.86231964342649,"4","female","9","6",1.96124223127859,-1.19958125037775,-0.450112256379606
"0",0.828498027908128,"4","female","0","4",-0.271894540847028,-0.0460291419546391,0.655043337604152
"0",0.845476479619896,"5","couple","6","7",0.786124059722677,-3.107869111844,0.995910481645076
"0",0.992441079217632,"5","female","34","6",1.9333077696311,-0.440479199809168,-1.04643190532557
"0",-0.705991873735787,"7","female","6","8",1.18132784229044,-0.287813530374732,-0.0213374611367238
"0",-0.00737465769156029,"7","couple","36","9",0.0298633261864349,-0.441821079329191,0.771919702194664
