"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2"
"1",-2.1449954656316,"5","couple","15","9",0.656920098775617,-1.46519832024187
"1",-0.774587897049252,"6","female","48","6",0.527398526553628,-0.804976602410309
"1",-1.40724354302953,"6","female","51","9",0.378547501442973,-0.321039737907267
"1",1.2483447467426,"5","couple","0","9",0.35039722881502,-0.245912542111904
"1",-0.951929098282082,"7","female","42","9",-0.090337186265186,0.598260616513216
"1",-0.951929098282082,"7","female","42","9",-0.162238960267215,0.699080958213589
"1",0.882394183922936,"7","couple","12","9",0.0908529459551247,0.307738090460588
"1",1.13325850289354,"4","male","0","9",-0.608330882331143,1.2002314962167
"1",0.154315688462531,"7","female","51","9",0.0853161867892205,0.3175312576893
"1",1.17715324972822,"4","female","17","5",0.606028467377383,-1.15923754034637
"1",-1.1746810039776,"7","male","48","5",0.61454679177501,-1.20481836479197
"1",-0.417668892009969,"6","female","15","9",0.422976384412774,-0.448426654525325
"1",-0.417668892009969,"6","female","15","9",-0.447580531551942,1.04017648954117
"1",1.34414957695035,"6","male","51","5",0.199402221634888,0.101156367499549
"1",0.690855342604568,"5","couple","41","5",0.471580430563327,-0.60270174154739
"1",-1.69658954301678,"7","female","0","6",0.314474689598068,-0.155460323649068
"1",0.418934065107447,"8","couple","39","9",-0.264415190846998,0.831053258454166
"1",-1.04650917454637,"8","female","20","9",0.290522341226601,-0.0981686900094312
"1",-1.04650917454637,"8","female","20","9",0.398270950292858,-0.376164880436698
"1",0.173025436182655,"8","female","36","9",0.424261776747907,-0.452291147913771
"1",1.01154503059534,"8","couple","34","9",0.257110336744355,-0.0218663616800956
"1",0.947955644849228,"8","couple","13","9",0.0677486949227177,0.348175935829323
"1",-0.56646710645659,"7","male","45","7",0.444933362667698,-0.515974250830579
"1",-0.56646710645659,"7","male","45","5",0.605781468528224,-1.15794275197699
"1",1.118422037133,"7","couple","6","5",0.387316974334255,-0.345283139450788
"1",1.0580125647199,"7","male","12","4",-0.366601874428471,0.951633910421698
"1",1.0580125647199,"7","male","12","4",0.350399035749124,-0.245917239083418
"1",-0.738447056395666,"7","couple","45","9",0.215183419672586,0.0685330995334017
"1",0.257467253164757,"6","couple","49","8",-0.225182604786777,0.78183115964769
"1",0.797475632768338,"4","male","22","9",0.198319940699711,0.103367170348468
"1",0.418934065107447,"4","female","42","2",0.44357058500238,-0.511683865563703
"1",-1.06037275008932,"7","male","39","5",0.575025684832033,-1.00700942069791
"1",0.76252958598354,"7","couple","0","8",-0.0508870915011576,0.53977858440601
"1",-1.26466001706673,"7","male","0","5",0.618460095886554,-1.22639290622357
"1",1.2899366656892,"5","couple","12","9",0.330874546908581,-0.196046915105093
"1",-0.70291365367028,"7","couple","4","9",0.651843369235665,-1.43034725519491
"1",0.690855342604568,"7","couple","4","9",0.713413069899546,-1.98790133448388
"1",0.0581996966242938,"8","couple","0","9",0.60778364628612,-1.16848084089908
"1",0.0581996966242938,"8","couple","0","9",0.687194806291441,-1.7046841351998
"1",0.200783222587091,"2","female","4","6",0.614300919366235,-1.20347662215704
"1",0.76252958598354,"5","couple","12","9",0.318676974768437,-0.165751286468435
"1",-1.72496832742673,"7","male","6","7",0.601423608657429,-1.13533554760989
"1",-1.72496832742673,"7","male","6","7",-0.311338758447364,0.88773185855504
"1",0.305393350779076,"5","male","17","9",0.475101513709597,-0.614588979389854
"1",0.305393350779076,"5","male","17","9",0.32658866037304,-0.185328751889596
"1",-0.738447056395666,"7","couple","27","8",0.427507754797769,-0.462098395694406
"1",0.559263419095792,"4","couple","17","9",0.335156001662957,-0.206834733380304
"1",-0.042494938464347,"8","male","48","9",0.215717808088852,0.0674155178109011
"1",-0.848777533579857,"7","couple","51","8",-0.0626651819567316,0.557488610575705
"1",-0.848777533579857,"7","couple","51","8",0.262652270692817,-0.0342475522213627
"1",0.0581996966242938,"8","female","17","9",0.518274961238898,-0.769704463873002
"1",0.418934065107447,"8","male","12","7",0.501957830208407,-0.708915458167659
"1",0.744837535505189,"4","couple","0","7",0.00435472974381222,0.453692691268871
"1",1.08843305638128,"5","couple","45","7",0.541264542565938,-0.860513305089293
"1",-0.823757268850857,"8","male","17","9",0.466954494700301,-0.58724228234596
"1",0.377067594158048,"8","female","51","9",0.605440217593214,-1.15615629324122
"1",-0.112391806627623,"8","female","21","8",0.42726523822065,-0.461363258192153
"1",-0.112391806627623,"8","female","21","8",0.543231875925071,-0.868593331393538
"1",-0.70291365367028,"8","couple","39","9",0.221348102770492,0.0555883332541352
"1",-0.579722245139542,"5","male","0","8",-1.23643683583237,1.68028003780396
"1",0.0084518085529546,"7","couple","0","4",-0.063214088431743,0.558308691434624
"1",-0.650708835985357,"7","couple","15","9",0.674941751021261,-1.60012044626418
"1",-0.650708835985357,"7","couple","15","9",0.49214373449249,-0.673664425276098
"1",0.865681150685766,"8","couple","55","9",0.0977360889070678,0.295471213579944
"1",0.865681150685766,"8","couple","55","9",0.423371792479924,-0.449614288815418
"1",0.89897613319723,"4","female","45","3",-0.576090350559642,1.16965974409122
"1",-0.899724280597159,"3","female","0","6",-0.431977526270939,1.02356102423206
"1",-1.35863938649517,"7","couple","47","7",-0.0128589265343275,0.481070074533301
"1",-1.50793817811817,"7","male","12","9",0.585883161320572,-1.05811792202606
"1",-0.756440251763717,"4","couple","0","5",0.0126753375880387,0.440271846485242
"1",1.08843305638128,"4","female","2","4",-0.156887251829968,0.691817209969841
"1",1.08843305638128,"4","female","2","4",0.380318390566149,-0.325901908367612
"1",1.42294830118947,"5","female","53","6",0.143515011213879,0.211155624484882
"1",1.42294830118947,"5","female","53","6",-0.37655102414116,0.962828639825295
"1",-1.68254173256504,"4","couple","26","5",0.62867572892955,-1.28477929084242
"1",-0.745625968877632,"4","female","36","9",0.492956846206799,-0.676549584721822
"1",-1.56014299580309,"4","female","16","6",0.0636416963013181,0.355248302996449
"1",0.690855342604568,"5","male","6","9",0.421876308991482,-0.4451278522894
"1",-0.906179820558029,"7","couple","2","9",0.192581796318726,0.115032988867944
"1",-1.33475000582339,"8","couple","6","9",-0.305236537822569,0.880490624623181
"1",-0.70291365367028,"5","female","17","5",-0.637537763995966,1.22731404907038
"1",-1.00545569637552,"7","couple","16","8",-0.49744358416926,1.09193287651399
"1",1.34414957695035,"3","female","36","1",-0.379179889008717,0.965771350313132
"1",0.814734403668465,"7","couple","12","9",0.205531789223869,0.0885717218162273
"1",0.814734403668465,"7","couple","12","9",0.294237007844046,-0.106905945699975
"1",-0.501410044362359,"3","female","26","3",-0.854944502267886,1.41241839514434
"1",-0.501410044362359,"3","female","26","3",0.414142251713194,-0.422154521424238
"1",1.31721688541111,"4","couple","39","7",0.191675538507869,0.116866940419051
"1",0.459987543278302,"7","couple","45","9",0.478066474913821,-0.624680969307636
"1",-1.08837564549577,"7","male","42","6",0.612576025174384,-1.19410850057306
"1",-1.08837564549577,"7","male","42","6",0.334175469200845,-0.204356930865872
"1",-0.70291365367028,"5","female","0","5",0.1546948988264,0.189803717568435
"1",-0.166373999528243,"5","male","24","9",0.354318169539814,-0.256141343858555
"1",1.17715324972822,"6","couple","12","4",-0.61638132734364,1.20775361208059
"1",0.418934065107447,"5","female","26","4",0.167309046982181,0.16533195074228
"1",0.597704254359906,"4","couple","0","6",0.665375285049953,-1.52612849402954
"1",0.10680385315865,"4","female","17","7",0.390856193602727,-0.355186908659775
"1",-0.485453835079773,"6","couple","8","6",-0.205230341303264,0.756121112333615
"1",1.31721688541111,"4","female","6","2",0.541097859811661,-0.859831090491285
"1",1.31721688541111,"4","female","6","2",-0.088068344156667,0.594960831727817
"1",0.848834944465368,"8","couple","48","9",-0.431380468574433,1.02292112917271
"1",-0.550014200896715,"8","male","36","9",0.0801683501666995,0.326577963868658
"1",-0.550014200896715,"8","male","36","9",0.542282818989699,-0.864689012319744
"1",1.07327752413707,"5","couple","55","8",0.0666217863261883,0.350119919915929
"1",1.59613647348426,"4","female","42","5",-0.268445900297681,0.836013575154955
"1",-1.00545569637552,"4","male","15","8",0.671117231258643,-1.56983156476491
"1",1.26229983169732,"7","male","12","3",0.439106305084775,-0.497722428273726
"1",1.26229983169732,"7","male","12","6",0.630347674087675,-1.29463957604834
"1",1.47389504820677,"8","couple","17","9",0.48712673226942,-0.655999988758689
"1",1.47389504820677,"8","couple","17","9",-0.375761180336873,0.961943259041965
"1",1.4485751324682,"5","female","48","3",NA,NA
"1",1.4485751324682,"5","female","48","4",0.483655497777712,-0.643913866252648
"1",0.797475632768338,"5","male","48","9",-0.107874446288636,0.623514042037111
"1",-0.726536108302376,"8","male","34","9",0.417500097461747,-0.43208204815938
"1",-0.925665559365796,"8","female","17","9",0.160813017159706,0.177985590812979
"1",0.882394183922936,"8","couple","39","5",0.0961659078808502,0.298278615070641
"1",0.10680385315865,"7","couple","15","9",-0.226396721677728,0.783380596078891
"1",-0.317451661844788,"7","male","36","9",0.251346838039247,-0.00910126253013942
"1",0.559263419095792,"7","couple","49","9",0.497435308139959,-0.69255415113231
"1",0.312671112508046,"6","couple","42","8",-0.219045222065568,0.773972510942031
"1",-1.20425054465363,"8","female","33","9",0.303015194251678,-0.127765884771306
"1",-1.51531754929083,"5","female","0","4",0.59621965915683,-1.108906300329
"1",-0.480161747974763,"4","female","53","8",0.00430740813457787,0.4537686658859
"1",0.459987543278302,"7","couple","0","9",-0.222978340932866,0.779013744226643
"1",-0.08415515726056,"8","male","34","9",0.0520209766873136,0.375075675912405
"1",-0.245288079800385,"7","couple","29","9",-0.110097120497613,0.626683157183619
"1",-1.23423952540535,"6","male","26","8",0.437607449201035,-0.493066615738025
"1",-1.03273591609743,"5","male","0","9",0.423714654576259,-0.450644922949963
"1",-1.03273591609743,"5","male","0","9",-0.37467891887763,0.960729156862155
"1",-1.93506038873987,"5","couple","42","7",0.351036678181586,-0.247575704617884
"1",0.439560450122842,"4","couple","6","5",-0.394333786185605,0.98261152744015
"1",0.597704254359906,"6","couple","22","9",-0.067561396821042,0.564787262847762
"1",0.915429038757105,"6","couple","0","9",0.37820380362081,-0.320098016420767
"1",-0.792892666759412,"4","couple","45","8",0.0813435390196794,0.324517642885511
"1",0.865681150685766,"5","female","22","5",0.688339674445302,-1.7151303237521
"1",-0.38912590522376,"5","male","9","9",-0.0475144116922168,0.534667013796705
"1",-0.774587897049252,"4","male","16","9",0.101642514767744,0.288463228533767
"1",0.0084518085529546,"4","female","0","6",0.612949576577682,-1.19613070376814
"1",0.616665706073964,"7","couple","6","9",0.545862809898875,-0.879480337923337
"1",-0.288289989925599,"8","couple","48","9",0.0503335088668999,0.377932557918172
"1",0.246251377021779,"8","couple","27","9",0.312089425276408,-0.149651686450529
"1",0.246251377021779,"8","couple","27","9",NA,NA
"1",0.89897613319723,"8","couple","25","9",0.598511223637371,-1.12047035056484
"1",0.89897613319723,"8","couple","25","9",0.503703103025834,-0.715284176384337
"1",0.520110676191462,"6","couple","12","9",0.169857753703563,0.160337225494611
"1",1.17715324972822,"4","couple","22","5",0.275048282161164,-0.0623302748588498
"1",-2.31422077323368,"4","female","13","5",0.558080649435939,-0.931316475652378
"1",1.07327752413707,"3","couple","21","5",-0.487497650599304,1.08176858151174
"1",1.07327752413707,"3","couple","21","5",0.166234778589319,0.167432099847824
"1",-0.56646710645659,"8","couple","6","9",-0.00566093592515377,0.469684824841363
"1",1.20591815188092,"7","male","4","3",-0.436724892006512,1.0286382070326
"1",1.2899366656892,"4","male","12","5",0.494435676160039,-0.681813064550443
"1",-0.175506573964617,"7","couple","39","9",0.453465457483864,-0.543145952840612
"1",-0.175506573964617,"7","couple","39","9",0.487967080270205,-0.658942465655483
"1",-1.00545569637552,"5","couple","8","7",0.674232590951306,-1.5944282262161
"1",-0.833729870806549,"7","male","6","9",NA,NA
"1",-0.726536108302376,"4","female","48","7",0.435909913525325,-0.487812626597035
"1",-0.726536108302376,"4","female","48","6",NA,NA
"1",0.831853425902476,"7","male","0","7",0.350468364611257,-0.246097465266509
"1",-1.35863938649517,"5","female","55","2",0.626729488872472,-1.2734131619098
"1",-0.848777533579857,"7","female","55","6",0.206491236388414,0.0865920100898195
"1",-1.08837564549577,"4","female","12","5",0.0279729153995462,0.415269379549564
"1",0.76252958598354,"5","male","6","5",0.0256846808581985,0.419036729545327
"1",0.76252958598354,"5","male","6","5",-1.63304671365768,1.90155457962211
"1",-0.081527204536177,"7","couple","18","9",0.406399820837353,-0.399530231726381
"1",0.520110676191462,"8","male","36","9",0.581331039952477,-1.03642408089706
"1",0.520110676191462,"8","male","36","9",0.583433703631581,-1.04639563384009
"1",1.04263658644092,"7","couple","34","7",0.358134563533484,-0.266168560066103
"1",1.04263658644092,"7","couple","34","7",-0.844244364031263,1.40393219382871
"1",1.07327752413707,"4","couple","20","8",0.195434784925584,0.109244435360078
"1",0.690855342604568,"5","couple","55","9",-1.97283508785078,2.05638435304372
"1",0.539777680288025,"6","couple","6","9",-0.308312975915356,0.884146032141099
"1",0.539777680288025,"6","couple","6","9",-0.145255624868001,0.675900888343011
"1",1.17715324972822,"8","female","48","4",0.610296219224181,-1.18184475774566
"1",0.565718959056662,"6","male","36","9",0.44452307316424,-0.514681136081033
"1",-0.0253759162303365,"7","female","6","9",-0.0252044646551373,0.500391551319524
"1",1.02714796262846,"8","couple","17","9",0.526104178195614,-0.799913447480874
"1",-0.231146303362961,"7","couple","48","9",0.0244166113936826,0.421120286581352
"1",0.500259002688787,"5","female","29","4",-0.42483976995815,1.01589118291462
"1",0.500259002688787,"5","female","29","4",-0.604904619381999,1.19701671094428
"1",0.820456160055423,"6","female","48","9",0.0585212155873901,0.364018154526618
"1",0.635458609321033,"5","couple","29","9",0.344308894017016,-0.230173714577799
"1",-0.5336883460682,"5","male","45","9",0.141822593313661,0.214360874101848
"1",-1.1746810039776,"7","female","26","9",-0.0076736618321773,0.472877415586783
"1",-0.726536108302376,"7","female","48","9",0.422968636507051,-0.44840339334812
"1",1.10348071915459,"8","couple","9","9",0.451937599840147,-0.538240342224998
"1",1.118422037133,"5","couple","0","3",0.0339219361934908,0.405429030785063
"1",0.93175489358562,"4","female","24","3",0.0943409872261003,0.301534711932749
"1",-0.112391806627623,"6","male","36","6",0.428205003620336,-0.46421413860364
"1",1.19158462108351,"6","couple","12","8",0.611404335693206,-1.1877890251887
"1",-2.28423179248196,"5","female","17","6",-4.71381042159324,2.66519270364684
"1",-0.245288079800385,"6","female","0","6",0.329193586087418,-0.191833594776675
"1",-1.31112755119129,"7","couple","8","9",0.610054663545125,-1.18055311221503
"1",0.995826090567767,"4","female","39","6",0.419837812254404,-0.439035678278725
"1",-0.5336883460682,"5","couple","6","7",0.27704283268036,-0.0669001577927307
"1",1.22015515985344,"4","female","48","6",-1.44834739779463,1.80464644342286
"1",0.93175489358562,"7","couple","36","8",0.149032558045294,0.200656923781505
"1",0.93175489358562,"7","couple","36","8",0.343097445429623,-0.22706264361675
"1",0.690855342604568,"4","couple","0","8",0.0308506350826431,0.410517614024
"1",0.848834944465368,"8","couple","29","9",0.417469762356851,-0.431992043661004
